@RELATION svmclasbluemetaldisc
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {classical_w,blues_w,metal_w,disco_w}

@DATA
0.100877,0.047105,3.227833,0.156241,0.145085,1.173542,0.002532,0.184093,-22.211121,0.989661,0.968844,0.146841,0.280324,0.314264,0.008130,0.189873,0.075159,0.153508,0.076677,-0.016759,-0.013518,0.014912,0.004122,0.043028,0.004285,0.021078,0.006194,0.039911,0.001462,0.002530,0.009694,0.030934,0.006072,0.021593,0.023493,0.013287,0.062979,0.019341,0.019536,0.229975,0.001038,0.039969,0.335462,0.267395,0.226097,0.242385,0.201758,0.194600,0.203215,0.211558,0.205804,0.206260,0.222665,0.224087,0.200523,0.013619,0.003407,0.036133,0.004058,0.016030,0.004277,0.026829,0.001242,0.002093,0.007826,0.023040,0.005622,0.009026,200.000000,0.113786,metal_w
0.082007,0.040991,3.144804,0.142468,0.144666,0.933709,0.003510,0.141016,-22.457823,1.009747,0.869887,0.412336,0.348788,0.134647,0.097103,0.126625,-0.054240,0.048274,-0.001885,0.178295,-0.060957,0.008947,0.002409,0.053282,0.007533,0.023096,0.007966,0.074511,0.001677,0.003872,0.012729,0.036069,0.002140,0.029070,0.016986,0.010047,0.102850,0.014369,0.017916,0.192995,0.001446,0.031540,0.389871,0.256068,0.238516,0.224993,0.234443,0.223947,0.197345,0.209234,0.199830,0.202198,0.191977,0.188333,0.163731,0.008561,0.002887,0.031631,0.006015,0.018379,0.007599,0.044880,0.002053,0.003079,0.010420,0.023742,0.001765,0.009537,171.428571,0.121951,metal_w
0.068823,0.031344,3.237041,0.114288,0.128218,0.676381,0.003857,0.113884,-22.233388,1.109239,0.088357,0.007322,0.211872,0.258730,-0.224026,0.054178,0.143429,0.025158,-0.062230,-0.027400,-0.040472,0.014520,0.006790,0.026475,0.012602,0.009651,0.008293,0.053424,0.003360,0.006933,0.014902,0.028460,0.004976,0.019827,0.013081,0.011443,0.056941,0.016347,0.023287,0.168065,0.001434,0.025701,0.579709,0.279116,0.319976,0.346334,0.222852,0.212090,0.210773,0.232922,0.203416,0.194961,0.202224,0.191309,0.175866,0.011599,0.006387,0.014548,0.010681,0.006882,0.006683,0.050564,0.003778,0.007125,0.010434,0.016536,0.006135,0.011792,109.090909,0.106430,metal_w
0.092402,0.031575,3.209037,0.140460,0.132523,1.037310,0.003985,0.162665,-22.915769,0.440846,0.621121,0.641119,0.300684,0.162758,0.212207,0.029436,0.098766,0.181027,0.004085,-0.058196,-0.114730,0.011193,0.002930,0.039042,0.005700,0.014416,0.004312,0.061226,0.003123,0.006033,0.007672,0.023926,0.003632,0.022753,0.028101,0.012666,0.097583,0.016865,0.020281,0.333012,0.002152,0.050365,0.435497,0.401327,0.280931,0.275004,0.219209,0.227158,0.224934,0.235147,0.243255,0.218256,0.242797,0.217287,0.204710,0.011511,0.003040,0.029781,0.005731,0.010963,0.004237,0.063327,0.003289,0.006647,0.005452,0.022562,0.004753,0.016383,200.000000,0.107071,metal_w
0.102913,0.023964,3.161012,0.161754,0.150396,1.167586,0.002755,0.183539,-23.142958,0.748307,0.724645,0.239365,0.507126,0.399582,0.094417,0.219673,0.026890,0.098049,-0.028482,0.012426,-0.038768,0.009039,0.002335,0.076369,0.005071,0.018594,0.003728,0.061582,0.002045,0.002325,0.007637,0.028527,0.002516,0.028931,0.025987,0.008214,0.105412,0.019651,0.013992,0.282665,0.000971,0.054805,0.534640,0.301310,0.389664,0.365148,0.300968,0.284712,0.236244,0.205261,0.195382,0.193931,0.171113,0.179852,0.180272,0.007887,0.002258,0.039486,0.003630,0.012771,0.002636,0.039508,0.001785,0.001687,0.004783,0.019554,0.002180,0.010482,133.333333,0.128713,metal_w
0.070600,0.019166,3.156663,0.124964,0.134274,0.719522,0.004027,0.124053,-23.614477,1.639806,0.748912,0.193859,0.215180,0.040528,0.114244,-0.167190,-0.007719,0.020090,-0.104838,-0.139889,-0.104938,0.030667,0.004186,0.039246,0.013895,0.017535,0.008406,0.044468,0.001189,0.003795,0.023686,0.027977,0.004725,0.023631,0.018672,0.014277,0.136953,0.017805,0.023337,0.222768,0.002027,0.052459,0.717969,0.355949,0.316646,0.311369,0.241137,0.261861,0.218872,0.208714,0.202208,0.204416,0.205239,0.190812,0.175392,0.031028,0.004345,0.023351,0.011304,0.011800,0.007068,0.033490,0.001248,0.003265,0.016095,0.019265,0.004685,0.008594,150.000000,0.124016,metal_w
0.094021,0.027312,3.235155,0.146831,0.140867,1.085762,0.003014,0.169268,-22.968119,1.048601,0.303333,0.049734,0.487781,0.207115,0.054229,0.042703,0.041306,0.157306,-0.020085,-0.075031,-0.161435,0.010025,0.003232,0.031017,0.009114,0.013627,0.004505,0.041717,0.006243,0.005210,0.019055,0.022597,0.003579,0.020670,0.023428,0.010096,0.082200,0.017768,0.018139,0.259540,0.001460,0.038300,0.517501,0.259261,0.285627,0.259331,0.273621,0.257940,0.218357,0.227043,0.233253,0.236388,0.220973,0.213904,0.176563,0.010119,0.002660,0.023623,0.007875,0.011691,0.003752,0.032402,0.008772,0.004009,0.017688,0.017193,0.003396,0.010893,120.000000,0.094456,metal_w
0.087169,0.028167,3.148423,0.139934,0.138662,1.008954,0.003837,0.143364,-22.840099,1.044187,0.903718,0.113169,0.428835,0.174034,0.114018,0.293574,-0.051809,0.154397,-0.081307,0.019751,-0.072169,0.024691,0.002053,0.059018,0.008011,0.018980,0.005162,0.040269,0.002010,0.002723,0.009510,0.031570,0.002611,0.025595,0.021079,0.014877,0.146182,0.016738,0.018679,0.277372,0.002161,0.035120,0.441236,0.339681,0.206328,0.212053,0.191615,0.185763,0.168189,0.196391,0.181474,0.199179,0.173612,0.188937,0.180560,0.033097,0.001648,0.034270,0.006198,0.017193,0.004049,0.037246,0.001609,0.001693,0.006299,0.026780,0.001937,0.011119,150.000000,0.105263,metal_w
0.079779,0.025260,3.125877,0.145541,0.152800,0.730196,0.003534,0.131388,-23.552983,1.285921,0.464646,0.495112,0.440568,0.364326,0.129727,0.147633,0.107305,0.305800,0.137277,-0.106454,-0.019255,0.010258,0.002358,0.029970,0.004668,0.033601,0.005307,0.037007,0.002882,0.005408,0.014520,0.067297,0.003643,0.027695,0.035434,0.016394,0.152757,0.034172,0.023979,0.342369,0.002899,0.082562,0.822489,0.362142,0.352133,0.249413,0.275737,0.241282,0.222042,0.213639,0.232123,0.196270,0.185749,0.193990,0.170016,0.012473,0.002133,0.015665,0.003685,0.017338,0.005876,0.037979,0.005291,0.004991,0.011361,0.038331,0.004642,0.010905,120.000000,0.193133,metal_w
0.091990,0.038847,3.181713,0.144922,0.134891,1.077064,0.002853,0.183554,-22.511833,1.646873,0.971020,-0.087470,0.514610,0.188431,0.062232,-0.000682,-0.022090,0.019663,-0.015222,0.036940,-0.077939,0.022351,0.002312,0.043374,0.013523,0.034532,0.006841,0.027282,0.001913,0.003609,0.012153,0.033826,0.003384,0.021325,0.018900,0.009336,0.082316,0.013896,0.017194,0.227666,0.000902,0.033708,0.478636,0.262382,0.478338,0.259834,0.316122,0.220020,0.219372,0.177131,0.181268,0.180824,0.161832,0.161112,0.152177,0.022468,0.002138,0.025113,0.012974,0.024400,0.005549,0.018498,0.001924,0.003044,0.007940,0.018739,0.003182,0.006544,200.000000,0.132653,metal_w
0.086650,0.079343,3.244448,0.134131,0.133012,1.037255,0.002718,0.151428,-21.031097,1.284541,0.818884,-0.200754,0.454750,-0.086548,0.062851,0.013553,0.035028,0.178075,0.003218,-0.029757,0.028032,0.008831,0.002274,0.024152,0.013849,0.015820,0.005899,0.051173,0.003218,0.009073,0.018802,0.030447,0.009829,0.018661,0.010742,0.010581,0.038221,0.009742,0.016497,0.120274,0.000718,0.007800,0.266672,0.210775,0.257034,0.192505,0.200644,0.188087,0.169562,0.209980,0.199162,0.185444,0.185401,0.165486,0.151707,0.006097,0.001735,0.014657,0.014343,0.008687,0.005435,0.025385,0.003690,0.008354,0.012757,0.017220,0.008586,0.005500,200.000000,0.096838,metal_w
0.092373,0.032115,3.192013,0.140975,0.131057,1.137489,0.002700,0.158088,-22.856673,0.559694,1.049212,0.199164,0.650344,0.345890,0.010561,0.222821,-0.020603,0.129415,0.014122,-0.000681,-0.011217,0.009021,0.002131,0.036338,0.004809,0.024072,0.003792,0.078610,0.002063,0.002242,0.008136,0.024495,0.002374,0.026798,0.014081,0.007333,0.077469,0.013091,0.018921,0.140093,0.000828,0.019160,0.537134,0.290077,0.352679,0.304951,0.306115,0.235434,0.210660,0.194464,0.166616,0.163419,0.184367,0.165472,0.176378,0.008412,0.002263,0.021366,0.003516,0.016205,0.002742,0.042116,0.001770,0.001521,0.005468,0.015115,0.002161,0.009655,171.428571,0.095833,metal_w
0.104368,0.031056,3.206283,0.145551,0.129433,1.252063,0.002618,0.174682,-22.637673,0.536057,0.853830,0.087146,0.580730,0.353158,0.081171,0.259941,0.007487,0.121945,-0.056453,-0.005264,-0.044460,0.008716,0.002340,0.055565,0.005060,0.016734,0.004060,0.044124,0.002364,0.002717,0.007070,0.022368,0.002541,0.020868,0.017252,0.007890,0.081177,0.014027,0.017511,0.171796,0.000753,0.027899,0.522825,0.290025,0.384128,0.349444,0.298479,0.272738,0.234918,0.202787,0.195590,0.177980,0.175469,0.180403,0.167472,0.007374,0.001986,0.030202,0.003442,0.011933,0.002732,0.029743,0.001734,0.002031,0.004371,0.015543,0.002184,0.008185,300.000000,0.122530,metal_w
0.095848,0.019330,3.217951,0.141768,0.127560,1.168751,0.002373,0.163969,-23.811989,0.432507,1.355308,0.354726,0.599594,0.428184,0.028867,0.045810,0.150615,0.218936,-0.048268,-0.041220,-0.068450,0.010652,0.001211,0.020318,0.004410,0.030250,0.002746,0.046309,0.001618,0.001856,0.021836,0.026088,0.001895,0.021326,0.014944,0.004898,0.067469,0.012686,0.019507,0.152786,0.000878,0.017522,0.413256,0.278768,0.233931,0.242324,0.182567,0.188361,0.186193,0.184612,0.189975,0.173954,0.178570,0.159432,0.163910,0.007840,0.000915,0.017219,0.003321,0.023697,0.002175,0.027058,0.001218,0.001325,0.012651,0.014617,0.001245,0.006550,150.000000,0.105590,metal_w
0.097588,0.038630,3.159394,0.152852,0.139277,1.108303,0.002892,0.191833,-22.756563,1.740070,1.264429,-0.102738,0.271415,0.046120,0.138541,0.022887,0.001251,0.021834,-0.060781,-0.030024,-0.107327,0.040401,0.002601,0.030373,0.010869,0.026821,0.005827,0.029960,0.001230,0.005772,0.016055,0.033518,0.003288,0.021501,0.020304,0.012069,0.095039,0.014753,0.016587,0.225830,0.000909,0.035654,0.537165,0.233143,0.428822,0.248688,0.284759,0.235345,0.211113,0.197940,0.164170,0.167432,0.179179,0.170837,0.160191,0.035310,0.002767,0.019304,0.009741,0.019315,0.004181,0.019674,0.001138,0.004968,0.013046,0.020752,0.003148,0.006935,240.000000,0.101266,metal_w
0.092954,0.037726,3.240261,0.135936,0.126843,1.090430,0.003012,0.155699,-22.263681,0.334948,0.505500,0.259388,0.353463,0.230950,0.003499,0.243180,-0.042788,0.012541,-0.177188,0.132147,0.087983,0.008881,0.007035,0.035018,0.007789,0.015886,0.006497,0.032684,0.003119,0.003466,0.006620,0.022085,0.003033,0.016618,0.022060,0.012074,0.061109,0.016738,0.017818,0.225246,0.001048,0.034832,0.589015,0.414027,0.404600,0.374562,0.335685,0.266683,0.229399,0.234118,0.226450,0.233695,0.230444,0.186985,0.179531,0.007902,0.009774,0.021987,0.007235,0.012192,0.005400,0.033901,0.002618,0.004511,0.005211,0.022466,0.003240,0.009528,200.000000,0.085903,metal_w
0.085142,0.027068,3.036399,0.134931,0.135188,0.905504,0.004085,0.147556,-23.116628,1.508550,1.059181,0.077290,0.298543,0.310528,-0.028240,0.004399,-0.016239,0.109934,-0.131108,-0.094606,-0.076828,0.015055,0.001739,0.059300,0.017914,0.019243,0.005931,0.035017,0.001586,0.004791,0.020008,0.046134,0.002525,0.024097,0.022410,0.013307,0.203899,0.017569,0.019010,0.283774,0.001527,0.051753,0.590622,0.302138,0.274245,0.253003,0.225298,0.238796,0.213648,0.186118,0.198980,0.185216,0.164994,0.181672,0.175504,0.017041,0.001627,0.037064,0.016860,0.013209,0.005457,0.030355,0.001322,0.004489,0.015087,0.025406,0.002221,0.008874,200.000000,0.162602,metal_w
0.086860,0.030249,3.237135,0.115192,0.114717,0.939988,0.003042,0.141594,-22.251007,0.308521,0.585492,0.140489,0.001463,0.304505,0.084190,0.161864,0.090445,0.080541,0.065898,0.179414,0.077873,0.006673,0.003702,0.032918,0.005193,0.007465,0.008301,0.039425,0.003430,0.004576,0.005258,0.020787,0.003822,0.014684,0.016179,0.006874,0.053772,0.012476,0.023733,0.172460,0.000808,0.019416,0.404737,0.333914,0.269557,0.219071,0.243003,0.215206,0.185447,0.215743,0.179681,0.182770,0.181289,0.164074,0.150539,0.005058,0.003132,0.018033,0.004004,0.004610,0.006714,0.027702,0.002732,0.003691,0.003075,0.014391,0.003016,0.007298,200.000000,0.118852,metal_w
0.088181,0.024720,3.078523,0.140613,0.139653,0.945026,0.003792,0.158170,-23.170683,1.497267,0.971664,0.062241,0.304268,0.347128,-0.050085,0.000482,0.041555,0.125011,-0.114555,-0.076388,-0.053849,0.020503,0.002308,0.067209,0.008470,0.019914,0.006868,0.040658,0.001575,0.003564,0.014174,0.035419,0.003464,0.024598,0.022521,0.012119,0.169233,0.017800,0.019540,0.292923,0.001288,0.051574,0.601522,0.285139,0.290877,0.260855,0.247516,0.265547,0.206853,0.211482,0.201781,0.204912,0.185189,0.199644,0.189646,0.018991,0.002403,0.035001,0.008626,0.014517,0.005676,0.032703,0.001294,0.002679,0.009823,0.020857,0.003329,0.008500,240.000000,0.167355,metal_w
0.104109,0.025402,3.182472,0.153037,0.135449,1.177601,0.003520,0.185820,-23.631523,0.664506,0.903681,0.504609,0.508393,0.308435,0.178242,0.071500,0.067027,0.249987,0.123018,0.001872,-0.109487,0.014055,0.001711,0.031067,0.004363,0.024962,0.003106,0.059462,0.002785,0.003316,0.011514,0.026769,0.002931,0.023973,0.025718,0.017402,0.142352,0.015519,0.017743,0.300859,0.002805,0.055867,0.586236,0.308835,0.286833,0.301178,0.251712,0.237840,0.221853,0.214993,0.205224,0.226205,0.217536,0.196252,0.189134,0.022438,0.001744,0.026704,0.004570,0.018838,0.002851,0.064421,0.002760,0.003284,0.008245,0.020478,0.003420,0.016869,109.090909,0.109620,metal_w
0.056735,0.040846,3.169544,0.114962,0.136224,0.553765,0.004760,0.080290,-22.604340,2.196706,0.360551,-0.547770,0.425160,0.172974,-0.098985,0.034229,-0.225688,0.205055,-0.140028,-0.127963,-0.104657,0.018111,0.017219,0.061467,0.009067,0.014974,0.014226,0.031201,0.003872,0.010184,0.022742,0.020322,0.002629,0.023946,0.015953,0.021567,0.092264,0.015945,0.021403,0.214774,0.002631,0.042595,0.666058,0.363125,0.284803,0.341057,0.227950,0.208852,0.193778,0.186535,0.206025,0.199885,0.193855,0.185078,0.165757,0.017788,0.019634,0.046445,0.010686,0.010394,0.014141,0.023984,0.005725,0.008345,0.017667,0.018264,0.002204,0.010374,133.333333,0.166337,metal_w
0.070005,0.023711,3.077304,0.129363,0.137586,0.828698,0.004072,0.134561,-23.869908,1.182809,0.847297,0.515378,0.866259,0.228180,0.145324,0.037345,-0.027737,0.119782,0.092076,-0.085859,0.040554,0.010211,0.000800,0.049617,0.004836,0.024584,0.002623,0.081829,0.001295,0.002082,0.011422,0.065803,0.001755,0.035752,0.018577,0.011039,0.157629,0.017267,0.022810,0.230081,0.001695,0.041730,0.569251,0.286172,0.246973,0.221019,0.213204,0.196013,0.160913,0.179158,0.176139,0.165560,0.173766,0.158604,0.148629,0.009639,0.000542,0.033163,0.003643,0.016983,0.002057,0.042855,0.001320,0.001799,0.008560,0.041241,0.001526,0.011087,240.000000,0.091089,metal_w
0.063273,0.059250,3.123024,0.122045,0.138377,0.585868,0.003741,0.100309,-22.118117,1.291945,0.572713,0.464794,0.242888,0.148968,0.214658,0.190219,-0.022862,0.082364,0.102662,0.059422,-0.083618,0.009789,0.001638,0.071958,0.006956,0.028423,0.005902,0.085803,0.001816,0.003811,0.010985,0.037338,0.002187,0.035870,0.020435,0.015234,0.106691,0.020880,0.022342,0.223998,0.001678,0.050723,0.407550,0.283318,0.289031,0.292469,0.256205,0.285434,0.242357,0.236448,0.246147,0.255884,0.244798,0.225604,0.211433,0.009453,0.001838,0.037638,0.005675,0.018385,0.007609,0.046235,0.002576,0.004531,0.006178,0.020961,0.002556,0.011575,120.000000,0.107216,metal_w
0.058955,0.016077,3.069360,0.120214,0.130048,0.674516,0.006071,0.104204,-24.502348,1.304138,1.289432,0.395050,0.419719,0.413406,0.188056,0.175596,-0.151761,0.077710,-0.061939,-0.050004,-0.118220,0.016166,0.001648,0.019995,0.009882,0.049497,0.003080,0.020608,0.001196,0.002273,0.064066,0.025169,0.001468,0.027557,0.022484,0.007705,0.175460,0.022043,0.024598,0.297901,0.004987,0.053832,1.011428,0.577140,0.343473,0.303609,0.217264,0.234141,0.195716,0.189468,0.215480,0.199810,0.180882,0.190911,0.175671,0.012425,0.002099,0.018841,0.009274,0.032776,0.002619,0.026400,0.001190,0.001820,0.043187,0.018260,0.001382,0.008430,300.000000,0.124514,metal_w
0.115015,0.045559,3.230433,0.146015,0.126520,1.367981,0.003644,0.207985,-22.698274,0.576731,1.156464,0.309390,0.562583,0.249166,0.110767,0.025754,0.047469,0.043503,-0.059838,-0.133342,-0.195768,0.021167,0.001089,0.029579,0.005856,0.015974,0.004556,0.046334,0.001906,0.002413,0.013147,0.022932,0.001770,0.019770,0.019872,0.012701,0.060995,0.012317,0.020187,0.178439,0.001350,0.020329,0.368460,0.289167,0.212610,0.237555,0.206208,0.205839,0.226750,0.236599,0.245230,0.238589,0.226307,0.195763,0.171622,0.026248,0.000950,0.019456,0.005622,0.014139,0.003765,0.048331,0.001916,0.001994,0.010724,0.016563,0.001685,0.011324,133.333333,0.188119,metal_w
0.065797,0.040221,3.156529,0.121602,0.135383,0.654838,0.005053,0.110366,-22.237253,1.170934,0.500274,0.443930,0.229102,0.231232,-0.110516,0.086755,-0.015114,0.026997,-0.036185,-0.097480,-0.116577,0.015883,0.004433,0.055806,0.013650,0.026318,0.006337,0.044318,0.003362,0.005245,0.012656,0.028203,0.005047,0.023363,0.015382,0.015998,0.121940,0.014012,0.021542,0.184829,0.002124,0.029645,0.754856,0.349991,0.403096,0.334291,0.333467,0.268683,0.239146,0.272331,0.277255,0.222267,0.252779,0.236201,0.228084,0.013902,0.005897,0.039072,0.012718,0.020572,0.006444,0.034090,0.004368,0.005454,0.010903,0.018234,0.005804,0.010115,133.333333,0.148515,metal_w
0.094270,0.047409,3.245102,0.140355,0.134282,1.052343,0.002913,0.167178,-21.658911,0.785024,0.183383,-0.047852,0.138858,0.373084,-0.191687,0.003268,0.010771,0.072102,-0.058103,0.002976,0.024182,0.007203,0.004431,0.016774,0.011709,0.008338,0.005063,0.041002,0.004183,0.008048,0.014484,0.046005,0.004196,0.019591,0.020565,0.012462,0.059915,0.016019,0.017666,0.238116,0.001110,0.040185,0.354488,0.296829,0.264329,0.230545,0.251890,0.240311,0.215604,0.226958,0.189273,0.188757,0.214021,0.187939,0.172653,0.006342,0.003551,0.012215,0.009132,0.006215,0.004994,0.038985,0.004435,0.007555,0.011276,0.024991,0.003626,0.009481,133.333333,0.107071,metal_w
0.021459,0.052307,3.079443,0.092039,0.151838,0.140843,0.007356,0.018551,-23.302452,2.399860,0.754491,0.649902,0.089001,0.274794,-0.213071,-0.055486,-0.061752,0.152940,0.063629,0.129825,0.068902,0.013336,0.000535,0.057900,0.009350,0.030201,0.007900,0.126568,0.000629,0.006941,0.015065,0.055654,0.001763,0.043379,0.007896,0.020837,0.110126,0.025104,0.033474,0.098103,0.003926,0.008339,0.432686,0.239708,0.204083,0.200177,0.218336,0.194791,0.197439,0.167775,0.184729,0.169036,0.159352,0.169867,0.151906,0.013004,0.000496,0.031790,0.008901,0.018873,0.006550,0.071909,0.000503,0.006056,0.011483,0.042697,0.001438,0.014413,133.333333,0.148855,metal_w
0.071732,0.025344,3.169204,0.131490,0.139906,0.701204,0.003809,0.121639,-23.017913,1.516348,0.498194,0.401793,0.147432,0.146574,-0.085027,-0.015918,0.081663,0.079641,-0.028965,0.056077,0.043598,0.024627,0.002441,0.064878,0.006919,0.014150,0.017770,0.055832,0.002482,0.008443,0.012942,0.018915,0.004636,0.027561,0.022548,0.011606,0.113590,0.017687,0.019658,0.265438,0.001904,0.054039,0.655624,0.295947,0.427353,0.257949,0.254292,0.244479,0.213006,0.221246,0.239317,0.210408,0.202311,0.194452,0.167977,0.018373,0.002131,0.042787,0.006147,0.009312,0.017268,0.053208,0.003256,0.008191,0.010598,0.013222,0.005160,0.014569,133.333333,0.096509,metal_w
0.078182,0.026718,3.198738,0.128868,0.132524,0.839495,0.003835,0.142883,-23.125554,1.254365,0.456387,0.345015,0.337983,0.098031,0.233370,0.022815,-0.014289,0.107177,-0.045922,-0.082450,-0.108283,0.017733,0.006519,0.026452,0.007461,0.020088,0.009500,0.030072,0.007705,0.003803,0.021227,0.033838,0.003941,0.019432,0.021770,0.013283,0.096452,0.020696,0.023102,0.261728,0.001995,0.043127,0.851188,0.404168,0.309528,0.256286,0.220456,0.235772,0.229398,0.209608,0.222909,0.206686,0.194456,0.183556,0.188562,0.014580,0.006628,0.019094,0.006048,0.018507,0.007216,0.021024,0.009237,0.003820,0.021484,0.029427,0.005366,0.008058,171.428571,0.108652,metal_w
0.045770,0.057224,3.110189,0.107690,0.139352,0.497397,0.005818,0.074162,-22.581037,1.803708,1.046585,0.435071,0.455573,0.220096,0.011387,0.173659,-0.050432,0.041850,-0.082551,0.056124,0.046309,0.006184,0.001237,0.033395,0.022327,0.048092,0.003474,0.041643,0.000544,0.002607,0.048456,0.046883,0.002434,0.029323,0.017650,0.016699,0.098697,0.019050,0.029613,0.236149,0.003750,0.048126,0.698646,0.393918,0.275556,0.203793,0.162980,0.170403,0.176437,0.172671,0.170389,0.175951,0.158103,0.139773,0.152555,0.004754,0.001163,0.021713,0.015984,0.031775,0.002397,0.023462,0.000493,0.002183,0.044934,0.031417,0.002774,0.007411,240.000000,0.135458,metal_w
0.085505,0.014375,3.128288,0.137616,0.134019,0.859185,0.004804,0.156022,-24.359676,0.970430,-0.162929,-0.085503,0.064216,0.130557,-0.081404,0.183222,0.187962,-0.029197,-0.105863,0.018848,0.002932,0.020396,0.006265,0.025461,0.011408,0.010824,0.005222,0.032470,0.002413,0.005322,0.014581,0.021514,0.007157,0.017581,0.029753,0.007559,0.190040,0.027416,0.022863,0.306552,0.002083,0.055901,1.261682,0.529306,0.511722,0.338664,0.428528,0.312521,0.331572,0.320666,0.291799,0.276327,0.260303,0.274988,0.213007,0.023591,0.006746,0.020854,0.012210,0.007933,0.004782,0.030399,0.002514,0.006063,0.012974,0.014451,0.009798,0.008326,300.000000,0.126386,metal_w
0.089515,0.061560,3.214913,0.143464,0.138246,1.032334,0.003201,0.170396,-22.174518,1.000617,0.970846,0.475855,0.260485,0.347375,0.003208,0.132682,-0.189734,0.099346,0.005998,-0.037660,-0.001219,0.016303,0.001361,0.041092,0.005710,0.014688,0.012858,0.066834,0.001741,0.002961,0.008765,0.037896,0.001456,0.026716,0.029991,0.022217,0.069731,0.017498,0.019597,0.308758,0.001865,0.056792,0.586277,0.357398,0.251483,0.211686,0.211264,0.206152,0.215837,0.178114,0.174248,0.164773,0.192227,0.163113,0.153212,0.017505,0.001122,0.024984,0.004137,0.010394,0.013867,0.044892,0.001429,0.002202,0.007057,0.019410,0.001201,0.010102,240.000000,0.112500,metal_w
0.093317,0.021360,3.182639,0.140235,0.135385,1.051230,0.003315,0.164008,-23.153962,1.093175,0.701480,0.188187,0.153059,0.142366,-0.006329,0.088484,0.044542,0.154569,-0.036951,-0.018012,-0.067141,0.010049,0.004768,0.033187,0.016049,0.020027,0.006456,0.026405,0.002484,0.005571,0.019903,0.030663,0.005820,0.018577,0.022401,0.013887,0.153384,0.016349,0.017708,0.265583,0.001589,0.043869,0.681863,0.363479,0.304499,0.265909,0.245396,0.233916,0.225270,0.214270,0.213730,0.197752,0.196831,0.185686,0.175740,0.008317,0.006261,0.029097,0.017734,0.014913,0.006299,0.032171,0.002822,0.005500,0.017820,0.021423,0.005496,0.009799,133.333333,0.131959,metal_w
